Index	Kernel	sm__throughput.avg.pct_of_peak_sustained_elapsed	gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed	l1tex__throughput.avg.pct_of_peak_sustained_active	lts__throughput.avg.pct_of_peak_sustained_elapsed	gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed	sm__issue_active.avg.pct_of_peak_sustained_elapsed	sm__inst_executed.avg.pct_of_peak_sustained_elapsed	sm__pipe_alu_cycles_active.avg.pct_of_peak_sustained_elapsed	sm__pipe_fma_cycles_active.avg.pct_of_peak_sustained_elapsed	sm__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_elapsed	sm__inst_executed_pipe_adu.avg.pct_of_peak_sustained_elapsed	sm__mio2rf_writeback_active.avg.pct_of_peak_sustained_elapsed	sm__inst_executed_pipe_fp16.avg.pct_of_peak_sustained_elapsed	sm__inst_executed_pipe_xu.avg.pct_of_peak_sustained_elapsed	sm__pipe_fp64_cycles_active.avg.pct_of_peak_sustained_elapsed	sm__pipe_shared_cycles_active.avg.pct_of_peak_sustained_elapsed	sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed	gpc__cycles_elapsed.max
71	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.2	80.36	56.22	46.93	80.36	13.3	13.3	6.07	4.18	2.7	13.52	4.6	0.0	4.32	16.2	16.2	0.0	303658.0
72	void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2.38	83.56	51.73	44.63	83.56	1.62	1.61	0.29	1.03	1.76	0.59	1.47	0.0	0.0	1.17	1.17	0.0	279365.0
73	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<double, double, double, at::native::MulFunctor<double>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2.07	87.64	43.97	43.78	87.64	1.48	1.47	0.23	1.02	1.82	0.45	2.07	0.0	0.0	0.91	0.91	0.0	361280.0
74	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.43	81.51	57.04	47.66	81.51	13.49	13.49	6.16	4.25	2.74	13.72	4.67	0.0	4.38	16.43	16.43	0.0	299311.0
75	void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2.37	83.31	51.54	44.53	83.31	1.61	1.61	0.29	1.02	1.75	0.58	1.47	0.0	0.0	1.17	1.17	0.0	280423.0
76	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<double, double, double, at::native::MulFunctor<double>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2.09	87.98	44.32	43.92	87.98	1.49	1.49	0.23	1.03	1.83	0.46	2.09	0.0	0.0	0.92	0.92	0.0	359241.0
77	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	0.01	0.19	15.67	0.19	0.18	0.01	0.01	0.0	0.01	0.01	0.0	0.01	0.0	0.0	0.0	0.0	0.0	3173.0
78	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	0.02	0.16	17.33	0.16	0.1	0.02	0.02	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3033.0
79	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)	0.01	0.19	28.71	0.19	0.01	0.01	0.01	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2335.0
80	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	28.81	62.06	37.82	40.03	62.06	28.39	28.33	13.22	28.81	3.78	1.89	2.83	0.0	15.11	0.0	0.0	0.0	10191.0
81	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	30.21	65.02	39.66	41.99	65.02	29.77	29.71	13.87	30.21	3.96	1.98	2.97	0.0	15.85	0.0	0.0	0.0	9713.0
82	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	29.04	62.73	38.13	40.32	62.73	28.62	28.57	13.33	29.04	3.81	1.9	2.86	0.0	15.24	0.0	0.0	0.0	10101.0
83	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	30.76	65.89	40.39	42.47	65.89	30.32	30.26	14.12	30.76	4.03	2.02	3.03	0.0	16.14	0.0	0.0	0.0	9578.0
84	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	29.11	62.32	38.22	40.25	62.32	28.7	28.63	13.36	29.11	3.82	1.91	2.86	0.0	15.27	0.0	0.0	0.0	10112.0
85	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.46	80.84	57.12	47.43	80.84	13.79	13.78	6.72	4.25	2.74	13.75	4.68	0.0	4.39	16.46	16.46	0.0	299926.0
86	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.51	81.78	57.31	47.82	81.78	13.83	13.83	6.74	4.27	2.75	13.79	4.69	0.0	4.4	16.51	16.51	0.0	297902.0
87	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.33	80.92	56.69	47.33	80.92	13.68	13.68	6.67	4.22	2.72	13.64	4.64	0.0	4.36	16.33	16.33	0.0	301123.0
88	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.3	80.62	56.57	47.23	80.62	13.66	13.65	6.66	4.21	2.72	13.61	4.63	0.0	4.35	16.3	16.3	0.0	301755.0
89	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.45	81.62	57.11	47.59	81.62	13.78	13.78	6.72	4.25	2.74	13.74	4.67	0.0	4.39	16.45	16.45	0.0	298956.0
90	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.47	81.1	57.15	47.49	81.1	13.79	13.79	6.72	4.25	2.74	13.75	4.68	0.0	4.39	16.47	16.47	0.0	299593.0
91	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.48	81.05	57.19	47.49	81.05	13.8	13.8	6.73	4.26	2.75	13.76	4.68	0.0	4.39	16.48	16.48	0.0	299478.0
92	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.43	81.27	57.03	47.59	81.27	13.76	13.76	6.71	4.24	2.74	13.72	4.67	0.0	4.38	16.43	16.43	0.0	299350.0
93	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.42	81.33	57.0	47.67	81.33	13.76	13.76	6.71	4.24	2.74	13.71	4.67	0.0	4.38	16.42	16.42	0.0	299472.0
94	void at::native::vectorized_elementwise_kernel<(int)4, at::native::cos_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.59	81.8	57.6	47.88	81.8	13.9	13.9	6.78	4.29	2.77	13.86	4.71	0.0	4.43	16.59	16.59	0.0	297375.0
95	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.49	4.98	4.88	3.8	4.98	1.45	1.41	0.53	1.1	0.35	0.18	0.26	0.0	0.7	0.0	0.0	0.0	3647.0
96	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.52	4.99	5.14	3.83	4.99	1.47	1.43	0.54	1.11	0.36	0.18	0.27	0.0	0.71	0.0	0.0	0.0	3599.0
97	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.66	5.45	4.78	4.21	5.45	1.61	1.56	0.58	1.22	0.39	0.19	0.29	0.0	0.78	0.0	0.0	0.0	3285.0
98	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.66	5.52	4.79	4.21	5.52	1.61	1.56	0.58	1.22	0.39	0.19	0.29	0.0	0.78	0.0	0.0	0.0	3287.0
99	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.66	5.45	4.67	4.19	5.45	1.61	1.56	0.59	1.22	0.39	0.2	0.29	0.0	0.78	0.0	0.0	0.0	3289.0
100	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.49	4.88	4.11	3.75	4.88	1.44	1.4	0.52	1.09	0.35	0.17	0.26	0.0	0.7	0.0	0.0	0.0	3673.0
101	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.64	5.45	5.13	4.16	5.45	1.59	1.54	0.58	1.2	0.38	0.19	0.29	0.0	0.77	0.0	0.0	0.0	3328.0
102	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.63	5.3	5.14	4.11	5.3	1.58	1.53	0.58	1.2	0.38	0.19	0.29	0.0	0.77	0.0	0.0	0.0	3350.0
103	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.66	5.48	5.13	4.2	5.48	1.61	1.57	0.59	1.22	0.39	0.2	0.29	0.0	0.78	0.0	0.0	0.0	3286.0
104	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	1.5	4.98	4.78	3.8	4.98	1.46	1.42	0.53	1.11	0.35	0.18	0.27	0.0	0.71	0.0	0.0	0.0	3629.0
105	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::<unnamed>::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	37.46	47.09	33.28	22.13	47.09	37.46	37.39	37.39	17.66	12.46	4.15	4.15	0.0	0.0	0.0	0.0	0.0	39563.0
106	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, void at::native::threshold_kernel_impl<float>(at::TensorIteratorBase &, T1, T1)::[lambda(float, float) (instance 1)]>, at::detail::Array<char *, (int)3>>(int, T2, T3)	0.38	5.6	8.1	3.27	5.6	0.38	0.34	0.25	0.23	0.25	0.1	0.25	0.0	0.0	0.0	0.0	0.0	3182.0
107	void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)	6.2	45.48	23.37	22.53	45.48	6.2	6.03	4.21	5.05	1.79	0.77	1.98	0.0	0.08	0.0	0.0	0.0	50522.0
108	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.58	6.02	5.72	4.58	6.02	0.58	0.53	0.16	0.53	0.42	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3016.0
109	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.58	6.01	6.26	4.59	6.01	0.58	0.53	0.16	0.53	0.43	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3011.0
110	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.53	5.37	6.25	4.11	5.37	0.53	0.48	0.14	0.48	0.38	0.19	0.29	0.0	0.0	0.0	0.0	0.0	3357.0
111	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.59	6.02	6.27	4.61	6.02	0.59	0.54	0.16	0.54	0.43	0.22	0.32	0.0	0.0	0.0	0.0	0.0	2983.0
112	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.59	5.98	6.25	4.57	5.98	0.59	0.53	0.16	0.53	0.43	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3014.0
113	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.59	5.96	6.26	4.58	5.96	0.59	0.53	0.16	0.53	0.43	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3005.0
114	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.58	6.02	6.21	4.58	6.02	0.58	0.53	0.16	0.53	0.42	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3018.0
115	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.53	5.41	6.26	4.15	5.41	0.53	0.48	0.14	0.48	0.38	0.19	0.29	0.0	0.0	0.0	0.0	0.0	3327.0
116	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.17	1.77	6.24	1.35	1.77	0.17	0.16	0.05	0.16	0.12	0.06	0.09	0.0	0.0	0.0	0.0	0.0	10255.0
117	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.59	5.93	6.22	4.6	5.93	0.59	0.53	0.16	0.53	0.43	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3005.0
118	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.59	6.02	5.89	4.6	6.02	0.59	0.54	0.16	0.54	0.43	0.21	0.32	0.0	0.0	0.0	0.0	0.0	2996.0
119	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.59	6.02	6.15	4.58	6.02	0.59	0.53	0.16	0.53	0.43	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3014.0
120	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.57	5.76	6.24	4.44	5.76	0.57	0.51	0.15	0.51	0.41	0.21	0.31	0.0	0.0	0.0	0.0	0.0	3109.0
121	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.54	5.47	6.27	4.21	5.47	0.54	0.49	0.15	0.49	0.39	0.2	0.29	0.0	0.0	0.0	0.0	0.0	3274.0
122	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.53	5.45	6.2	4.18	5.45	0.53	0.49	0.15	0.49	0.39	0.19	0.29	0.0	0.0	0.0	0.0	0.0	3299.0
123	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.53	5.41	6.23	4.13	5.41	0.53	0.48	0.14	0.48	0.39	0.19	0.29	0.0	0.0	0.0	0.0	0.0	3340.0
124	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.52	5.27	6.24	4.08	5.27	0.52	0.47	0.14	0.47	0.38	0.19	0.28	0.0	0.0	0.0	0.0	0.0	3388.0
125	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.54	5.56	6.24	4.25	5.56	0.54	0.49	0.15	0.49	0.39	0.2	0.3	0.0	0.0	0.0	0.0	0.0	3253.0
126	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.59	6.02	6.27	4.59	6.02	0.59	0.53	0.16	0.53	0.43	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3005.0
127	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)	0.59	6.07	6.24	4.61	6.07	0.59	0.53	0.16	0.53	0.43	0.21	0.32	0.0	0.0	0.0	0.0	0.0	3000.0
128	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	0.02	0.38	13.13	0.28	0.38	0.02	0.02	0.01	0.02	0.02	0.01	0.02	0.0	0.0	0.0	0.0	0.0	3003.0
129	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.42	81.45	57.0	47.62	81.45	13.48	13.48	6.16	4.24	2.74	13.7	4.67	0.0	4.38	16.42	16.42	0.0	299450.0
130	void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2.34	82.6	51.02	44.06	82.6	1.59	1.59	0.29	1.01	1.74	0.58	1.45	0.0	0.0	1.16	1.16	0.0	283192.0
131	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<double, double, double, at::native::MulFunctor<double>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2.08	88.14	44.14	44.0	88.14	1.48	1.48	0.23	1.02	1.82	0.46	2.08	0.0	0.0	0.91	0.91	0.0	359985.0
132	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.49	81.33	57.23	47.59	81.33	13.54	13.53	6.18	4.26	2.75	13.76	4.68	0.0	4.4	16.49	16.49	0.0	299236.0
133	void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2.38	83.75	51.77	44.71	83.75	1.62	1.62	0.29	1.03	1.76	0.59	1.47	0.0	0.0	1.17	1.17	0.0	279073.0
134	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<double, double, double, at::native::MulFunctor<double>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2.09	88.09	44.42	44.05	88.09	1.49	1.49	0.23	1.03	1.83	0.46	2.09	0.0	0.0	0.92	0.92	0.0	358820.0
135	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.22	80.34	56.31	47.01	80.34	13.32	13.32	6.08	4.19	2.7	13.54	4.61	0.0	4.33	16.22	16.22	0.0	303220.0
136	void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2.39	83.25	51.92	44.54	83.25	1.62	1.62	0.29	1.03	1.77	0.59	1.48	0.0	0.0	1.18	1.18	0.0	279069.0
137	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<double, double, double, at::native::MulFunctor<double>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2.07	87.57	43.91	43.79	87.57	1.47	1.47	0.23	1.02	1.81	0.45	2.07	0.0	0.0	0.91	0.91	0.0	361837.0
138	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.55	81.53	57.43	47.74	81.53	13.59	13.58	6.2	4.27	2.76	13.81	4.7	0.0	4.41	16.55	16.55	0.0	298067.0
139	void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	2.39	84.0	51.86	44.77	84.0	1.62	1.62	0.29	1.03	1.77	0.59	1.48	0.0	0.0	1.18	1.18	0.0	278599.0
140	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<double, double, double, at::native::MulFunctor<double>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	2.08	87.63	44.25	43.72	87.63	1.49	1.48	0.23	1.03	1.83	0.46	2.08	0.0	0.0	0.91	0.91	0.0	360132.0
141	void at::native::vectorized_elementwise_kernel<(int)4, at::native::sin_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(double) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	16.27	80.7	56.48	47.15	80.7	13.36	13.36	6.1	4.2	2.71	13.58	4.62	0.0	4.34	16.27	16.27	0.0	302248.0
